id,nx,ny,lat,lon,SRG,SAMPLE_RSG_ID1
"1","236","160",9.75,-61.75,Gleysols,18
"2","236","161",9.25,-61.75,Gleysols,18
"3","237","161",9.25,-61.25,Gleysols,18
"4","238","161",9.25,-60.75,Gleysols,18
"5","236","162",8.75,-61.75,Gleysols,18
"6","237","162",8.75,-61.25,Gleysols,18
"7","238","162",8.75,-60.75,Gleysols,18
"8","235","163",8.25,-62.25,Undef,3
"9","236","163",8.25,-61.75,Undef,3
"10","237","163",8.25,-61.25,Acrisols,1
"11","238","163",8.25,-60.75,Acrisols,1
"12","239","163",8.25,-60.25,Gleysols,18
"13","240","163",8.25,-59.75,Undef,26
"15","229","164",7.75,-65.25,Lixisols,7
"16","231","164",7.75,-64.25,Undef,3
"17","232","164",7.75,-63.75,Lixisols,7
"18","233","164",7.75,-63.25,Undef,3
"19","234","164",7.75,-62.75,Undef,3
"20","235","164",7.75,-62.25,Arenosols,17
"21","236","164",7.75,-61.75,Arenosols,17
"22","237","164",7.75,-61.25,Acrisols,1
"23","238","164",7.75,-60.75,Lixisols,7
"24","239","164",7.75,-60.25,Acrisols,1
"25","240","164",7.75,-59.75,Acrisols,1
"26","241","164",7.75,-59.25,Acrisols,1
"27","242","164",7.75,-58.75,Undef,26
"28","229","165",7.25,-65.25,Acrisols,1
"29","231","165",7.25,-64.25,Undef,3
"30","232","165",7.25,-63.75,Undef,3
"31","233","165",7.25,-63.25,Acrisols,1
"32","234","165",7.25,-62.75,Acrisols,1
"33","235","165",7.25,-62.25,Arenosols,17
"34","236","165",7.25,-61.75,Acrisols,1
"35","237","165",7.25,-61.25,Acrisols,1
"36","238","165",7.25,-60.75,Acrisols,1
"37","239","165",7.25,-60.25,Acrisols,1
"38","240","165",7.25,-59.75,Acrisols,1
"39","241","165",7.25,-59.25,Acrisols,1
"40","242","165",7.25,-58.75,Ferralsols,10
"41","226","166",6.75,-66.75,Lixisols,7
"42","227","166",6.75,-66.25,Undef,3
"43","228","166",6.75,-65.75,Acrisols,1
"44","229","166",6.75,-65.25,Undef,3
"45","230","166",6.75,-64.75,Acrisols,1
"46","231","166",6.75,-64.25,Acrisols,1
"47","232","166",6.75,-63.75,Acrisols,1
"48","233","166",6.75,-63.25,Acrisols,1
"49","234","166",6.75,-62.75,Acrisols,1
"50","235","166",6.75,-62.25,Arenosols,17
"51","236","166",6.75,-61.75,Acrisols,1
"52","237","166",6.75,-61.25,Acrisols,1
"53","238","166",6.75,-60.75,Acrisols,1
"54","239","166",6.75,-60.25,Acrisols,1
"55","240","166",6.75,-59.75,Acrisols,1
"56","241","166",6.75,-59.25,Acrisols,1
"57","242","166",6.75,-58.75,Ferralsols,10
"58","243","166",6.75,-58.25,Undef,26
"59","226","167",6.25,-66.75,Undef,3
"60","227","167",6.25,-66.25,Undef,3
"61","228","167",6.25,-65.75,Acrisols,1
"62","229","167",6.25,-65.25,Undef,3
"63","230","167",6.25,-64.75,Undef,3
"64","231","167",6.25,-64.25,Acrisols,1
"65","232","167",6.25,-63.75,Undef,3
"66","233","167",6.25,-63.25,Undef,3
"67","234","167",6.25,-62.75,Acrisols,1
"68","235","167",6.25,-62.25,Acrisols,1
"69","236","167",6.25,-61.75,Acrisols,1
"70","237","167",6.25,-61.25,Acrisols,1
"71","238","167",6.25,-60.75,Undef,3
"72","239","167",6.25,-60.25,Acrisols,1
"73","240","167",6.25,-59.75,Acrisols,1
"74","241","167",6.25,-59.25,Acrisols,1
"75","242","167",6.25,-58.75,Ferralsols,10
"76","243","167",6.25,-58.25,Arenosols,17
"77","244","167",6.25,-57.75,Gleysols,18
"78","245","167",6.25,-57.25,Gleysols,18
"79","225","168",5.75,-67.25,Undef,3
"80","226","168",5.75,-66.75,Undef,3
"81","227","168",5.75,-66.25,Undef,3
"82","228","168",5.75,-65.75,Undef,3
"83","229","168",5.75,-65.25,Undef,3
"84","230","168",5.75,-64.75,Acrisols,1
"85","231","168",5.75,-64.25,Acrisols,1
"86","232","168",5.75,-63.75,Undef,3
"87","233","168",5.75,-63.25,Acrisols,1
"88","234","168",5.75,-62.75,Acrisols,1
"89","235","168",5.75,-62.25,Acrisols,1
"90","236","168",5.75,-61.75,Acrisols,1
"91","237","168",5.75,-61.25,Acrisols,1
"92","238","168",5.75,-60.75,Cambisols,25
"93","239","168",5.75,-60.25,Undef,3
"94","240","168",5.75,-59.75,Acrisols,1
"95","241","168",5.75,-59.25,Ferralsols,10
"96","242","168",5.75,-58.75,Arenosols,17
"97","243","168",5.75,-58.25,Arenosols,17
"98","244","168",5.75,-57.75,Plinthosols,27
"99","245","168",5.75,-57.25,Gleysols,18
"100","246","168",5.75,-56.75,Gleysols,18
"101","247","168",5.75,-56.25,Gleysols,18
"102","249","168",5.75,-55.25,Gleysols,18
"103","250","168",5.75,-54.75,Gleysols,18
"104","251","168",5.75,-54.25,Gleysols,18
"105","225","169",5.25,-67.25,Undef,3
"106","226","169",5.25,-66.75,Undef,3
"107","227","169",5.25,-66.25,Lixisols,7
"108","228","169",5.25,-65.75,Lixisols,7
"109","229","169",5.25,-65.25,Regosols,4
"110","230","169",5.25,-64.75,Regosols,4
"111","231","169",5.25,-64.25,Acrisols,1
"112","232","169",5.25,-63.75,Acrisols,1
"113","233","169",5.25,-63.25,Acrisols,1
"114","234","169",5.25,-62.75,Acrisols,1
"115","235","169",5.25,-62.25,Acrisols,1
"116","236","169",5.25,-61.75,Acrisols,1
"117","237","169",5.25,-61.25,Acrisols,1
"118","238","169",5.25,-60.75,Undef,3
"119","239","169",5.25,-60.25,Undef,3
"120","240","169",5.25,-59.75,Cambisols,25
"121","241","169",5.25,-59.25,Undef,3
"122","242","169",5.25,-58.75,Ferralsols,10
"123","243","169",5.25,-58.25,Ferralsols,10
"124","244","169",5.25,-57.75,Ferralsols,10
"125","245","169",5.25,-57.25,Ferralsols,10
"126","246","169",5.25,-56.75,Arenosols,17
"127","247","169",5.25,-56.25,Undef,26
"128","248","169",5.25,-55.75,Arenosols,17
"129","249","169",5.25,-55.25,Arenosols,17
"130","250","169",5.25,-54.75,Acrisols,1
"131","251","169",5.25,-54.25,Acrisols,1
"132","252","169",5.25,-53.75,Acrisols,1
"133","253","169",5.25,-53.25,Acrisols,1
"134","254","169",5.25,-52.75,Plinthosols,27
"135","224","170",4.75,-67.75,Arenosols,17
"136","225","170",4.75,-67.25,Undef,3
"137","226","170",4.75,-66.75,Undef,3
"138","227","170",4.75,-66.25,Lixisols,7
"139","228","170",4.75,-65.75,Lixisols,7
"140","229","170",4.75,-65.25,Regosols,4
"141","230","170",4.75,-64.75,Regosols,4
"142","231","170",4.75,-64.25,Undef,3
"143","232","170",4.75,-63.75,Undef,3
"144","233","170",4.75,-63.25,Acrisols,1
"145","234","170",4.75,-62.75,Acrisols,1
"146","235","170",4.75,-62.25,Acrisols,1
"147","236","170",4.75,-61.75,Acrisols,1
"148","237","170",4.75,-61.25,Acrisols,1
"149","238","170",4.75,-60.75,Regosols,4
"150","239","170",4.75,-60.25,Regosols,4
"151","240","170",4.75,-59.75,Undef,3
"152","241","170",4.75,-59.25,Ferralsols,10
"153","242","170",4.75,-58.75,Ferralsols,10
"154","243","170",4.75,-58.25,Ferralsols,10
"155","244","170",4.75,-57.75,Ferralsols,10
"156","245","170",4.75,-57.25,Ferralsols,10
"157","246","170",4.75,-56.75,Ferralsols,10
"158","247","170",4.75,-56.25,Ferralsols,10
"159","248","170",4.75,-55.75,Ferralsols,10
"160","249","170",4.75,-55.25,Acrisols,1
"161","250","170",4.75,-54.75,Acrisols,1
"162","251","170",4.75,-54.25,Acrisols,1
"163","252","170",4.75,-53.75,Ferralsols,10
"164","253","170",4.75,-53.25,Ferralsols,10
"165","254","170",4.75,-52.75,Ferralsols,10
"166","255","170",4.75,-52.25,Gleysols,18
"167","220","171",4.25,-69.75,Ferralsols,10
"168","221","171",4.25,-69.25,Ferralsols,10
"169","222","171",4.25,-68.75,Ferralsols,10
"170","223","171",4.25,-68.25,Arenosols,17
"171","224","171",4.25,-67.75,Arenosols,17
"172","225","171",4.25,-67.25,Arenosols,17
"173","226","171",4.25,-66.75,Arenosols,17
"174","227","171",4.25,-66.25,Arenosols,17
"175","228","171",4.25,-65.75,Lixisols,7
"176","229","171",4.25,-65.25,Regosols,4
"177","230","171",4.25,-64.75,Regosols,4
"178","231","171",4.25,-64.25,Regosols,4
"179","232","171",4.25,-63.75,Regosols,4
"180","233","171",4.25,-63.25,Undef,3
"181","234","171",4.25,-62.75,Acrisols,1
"182","235","171",4.25,-62.25,Regosols,4
"183","236","171",4.25,-61.75,Regosols,4
"184","237","171",4.25,-61.25,Regosols,4
"185","238","171",4.25,-60.75,Regosols,4
"186","239","171",4.25,-60.25,Regosols,4
"187","240","171",4.25,-59.75,Regosols,4
"188","241","171",4.25,-59.25,Undef,3
"189","242","171",4.25,-58.75,Ferralsols,10
"190","243","171",4.25,-58.25,Ferralsols,10
"191","244","171",4.25,-57.75,Ferralsols,10
"192","245","171",4.25,-57.25,Ferralsols,10
"193","246","171",4.25,-56.75,Ferralsols,10
"194","247","171",4.25,-56.25,Ferralsols,10
"195","248","171",4.25,-55.75,Ferralsols,10
"196","249","171",4.25,-55.25,Ferralsols,10
"197","250","171",4.25,-54.75,Ferralsols,10
"198","251","171",4.25,-54.25,Ferralsols,10
"199","252","171",4.25,-53.75,Ferralsols,10
"200","253","171",4.25,-53.25,Ferralsols,10
"201","254","171",4.25,-52.75,Ferralsols,10
"202","255","171",4.25,-52.25,Ferralsols,10
"203","256","171",4.25,-51.75,Gleysols,18
"204","257","171",4.25,-51.25,Plinthosols,27
"205","218","172",3.75,-70.75,Ferralsols,10
"206","219","172",3.75,-70.25,Ferralsols,10
"207","220","172",3.75,-69.75,Ferralsols,10
"208","221","172",3.75,-69.25,Gleysols,18
"209","222","172",3.75,-68.75,Gleysols,18
"210","223","172",3.75,-68.25,Gleysols,18
"211","224","172",3.75,-67.75,Arenosols,17
"212","225","172",3.75,-67.25,Arenosols,17
"213","226","172",3.75,-66.75,Arenosols,17
"214","227","172",3.75,-66.25,Lixisols,7
"215","228","172",3.75,-65.75,Undef,3
"216","229","172",3.75,-65.25,Undef,3
"217","230","172",3.75,-64.75,Regosols,4
"218","231","172",3.75,-64.25,Regosols,4
"219","232","172",3.75,-63.75,Acrisols,1
"220","233","172",3.75,-63.25,Acrisols,1
"221","234","172",3.75,-62.75,Regosols,4
"222","235","172",3.75,-62.25,Acrisols,1
"223","236","172",3.75,-61.75,Acrisols,1
"224","237","172",3.75,-61.25,Ferralsols,10
"225","238","172",3.75,-60.75,Plinthosols,27
"226","239","172",3.75,-60.25,Ferralsols,10
"227","240","172",3.75,-59.75,Ferralsols,10
"228","241","172",3.75,-59.25,Ferralsols,10
"229","242","172",3.75,-58.75,Ferralsols,10
"230","243","172",3.75,-58.25,Ferralsols,10
"231","244","172",3.75,-57.75,Ferralsols,10
"232","245","172",3.75,-57.25,Ferralsols,10
"233","246","172",3.75,-56.75,Acrisols,1
"234","247","172",3.75,-56.25,Acrisols,1
"235","248","172",3.75,-55.75,Ferralsols,10
"236","249","172",3.75,-55.25,Ferralsols,10
"237","250","172",3.75,-54.75,Ferralsols,10
"238","251","172",3.75,-54.25,Ferralsols,10
"239","252","172",3.75,-53.75,Ferralsols,10
"240","253","172",3.75,-53.25,Ferralsols,10
"241","254","172",3.75,-52.75,Ferralsols,10
"242","255","172",3.75,-52.25,Ferralsols,10
"243","256","172",3.75,-51.75,Ferralsols,10
"244","257","172",3.75,-51.25,Plinthosols,27
"245","216","173",3.25,-71.75,Ferralsols,10
"246","217","173",3.25,-71.25,Ferralsols,10
"247","218","173",3.25,-70.75,Ferralsols,10
"248","219","173",3.25,-70.25,Gleysols,18
"249","220","173",3.25,-69.75,Ferralsols,10
"250","221","173",3.25,-69.25,Arenosols,17
"251","222","173",3.25,-68.75,Arenosols,17
"252","223","173",3.25,-68.25,Arenosols,17
"253","224","173",3.25,-67.75,Arenosols,17
"254","225","173",3.25,-67.25,Arenosols,17
"255","226","173",3.25,-66.75,Arenosols,17
"256","227","173",3.25,-66.25,Lixisols,7
"257","228","173",3.25,-65.75,Arenosols,17
"258","229","173",3.25,-65.25,Lixisols,7
"259","230","173",3.25,-64.75,Regosols,4
"260","231","173",3.25,-64.25,Regosols,4
"261","232","173",3.25,-63.75,Acrisols,1
"262","233","173",3.25,-63.25,Acrisols,1
"263","234","173",3.25,-62.75,Acrisols,1
"264","235","173",3.25,-62.25,Acrisols,1
"265","236","173",3.25,-61.75,Acrisols,1
"266","237","173",3.25,-61.25,Ferralsols,10
"267","238","173",3.25,-60.75,Ferralsols,10
"268","239","173",3.25,-60.25,Ferralsols,10
"269","240","173",3.25,-59.75,Ferralsols,10
"270","241","173",3.25,-59.25,Undef,3
"271","242","173",3.25,-58.75,Ferralsols,10
"272","243","173",3.25,-58.25,Ferralsols,10
"273","244","173",3.25,-57.75,Ferralsols,10
"274","245","173",3.25,-57.25,Ferralsols,10
"275","246","173",3.25,-56.75,Ferralsols,10
"276","247","173",3.25,-56.25,Acrisols,1
"277","248","173",3.25,-55.75,Ferralsols,10
"278","249","173",3.25,-55.25,Ferralsols,10
"279","250","173",3.25,-54.75,Ferralsols,10
"280","251","173",3.25,-54.25,Ferralsols,10
"281","252","173",3.25,-53.75,Ferralsols,10
"282","253","173",3.25,-53.25,Ferralsols,10
"283","254","173",3.25,-52.75,Ferralsols,10
"284","255","173",3.25,-52.25,Ferralsols,10
"285","256","173",3.25,-51.75,Acrisols,1
"286","257","173",3.25,-51.25,Plinthosols,27
"287","210","174",2.75,-74.75,Cambisols,25
"288","211","174",2.75,-74.25,Cambisols,25
"289","212","174",2.75,-73.75,Acrisols,1
"290","213","174",2.75,-73.25,Acrisols,1
"291","214","174",2.75,-72.75,Ferralsols,10
"292","216","174",2.75,-71.75,Acrisols,1
"293","217","174",2.75,-71.25,Acrisols,1
"294","218","174",2.75,-70.75,Acrisols,1
"295","219","174",2.75,-70.25,Ferralsols,10
"296","220","174",2.75,-69.75,Ferralsols,10
"297","221","174",2.75,-69.25,Ferralsols,10
"298","222","174",2.75,-68.75,Arenosols,17
"299","223","174",2.75,-68.25,Arenosols,17
"300","224","174",2.75,-67.75,Arenosols,17
"301","225","174",2.75,-67.25,Arenosols,17
"302","226","174",2.75,-66.75,Arenosols,17
"303","227","174",2.75,-66.25,Arenosols,17
"304","228","174",2.75,-65.75,Arenosols,17
"305","229","174",2.75,-65.25,Ferralsols,10
"306","230","174",2.75,-64.75,Ferralsols,10
"307","231","174",2.75,-64.25,Regosols,4
"308","232","174",2.75,-63.75,Undef,3
"309","233","174",2.75,-63.25,Acrisols,1
"310","234","174",2.75,-62.75,Acrisols,1
"311","235","174",2.75,-62.25,Acrisols,1
"312","236","174",2.75,-61.75,Ferralsols,10
"313","237","174",2.75,-61.25,Ferralsols,10
"314","238","174",2.75,-60.75,Ferralsols,10
"315","239","174",2.75,-60.25,Ferralsols,10
"316","240","174",2.75,-59.75,Ferralsols,10
"317","241","174",2.75,-59.25,Ferralsols,10
"318","242","174",2.75,-58.75,Ferralsols,10
"319","243","174",2.75,-58.25,Ferralsols,10
"320","244","174",2.75,-57.75,Ferralsols,10
"321","245","174",2.75,-57.25,Ferralsols,10
"322","246","174",2.75,-56.75,Ferralsols,10
"323","247","174",2.75,-56.25,Acrisols,1
"324","248","174",2.75,-55.75,Acrisols,1
"325","249","174",2.75,-55.25,Acrisols,1
"326","250","174",2.75,-54.75,Ferralsols,10
"327","251","174",2.75,-54.25,Ferralsols,10
"328","252","174",2.75,-53.75,Ferralsols,10
"329","253","174",2.75,-53.25,Ferralsols,10
"330","254","174",2.75,-52.75,Ferralsols,10
"331","255","174",2.75,-52.25,Acrisols,1
"332","256","174",2.75,-51.75,Acrisols,1
"333","257","174",2.75,-51.25,Ferralsols,10
"334","258","174",2.75,-50.75,Plinthosols,27
"335","210","175",2.25,-74.75,Acrisols,1
"336","211","175",2.25,-74.25,Acrisols,1
"337","212","175",2.25,-73.75,Acrisols,1
"338","213","175",2.25,-73.25,Acrisols,1
"339","214","175",2.25,-72.75,Acrisols,1
"340","216","175",2.25,-71.75,Acrisols,1
"341","217","175",2.25,-71.25,Acrisols,1
"342","218","175",2.25,-70.75,Acrisols,1
"343","219","175",2.25,-70.25,Ferralsols,10
"344","220","175",2.25,-69.75,Ferralsols,10
"345","221","175",2.25,-69.25,Arenosols,17
"346","222","175",2.25,-68.75,Arenosols,17
"347","223","175",2.25,-68.25,Arenosols,17
"348","224","175",2.25,-67.75,Ferralsols,10
"349","225","175",2.25,-67.25,Arenosols,17
"350","226","175",2.25,-66.75,Arenosols,17
"351","227","175",2.25,-66.25,Arenosols,17
"352","228","175",2.25,-65.75,Arenosols,17
"353","229","175",2.25,-65.25,Regosols,4
"354","230","175",2.25,-64.75,Ferralsols,10
"355","231","175",2.25,-64.25,Regosols,4
"356","232","175",2.25,-63.75,Undef,3
"357","233","175",2.25,-63.25,Acrisols,1
"358","234","175",2.25,-62.75,Acrisols,1
"359","235","175",2.25,-62.25,Acrisols,1
"360","236","175",2.25,-61.75,Ferralsols,10
"361","237","175",2.25,-61.25,Acrisols,1
"362","238","175",2.25,-60.75,Ferralsols,10
"363","239","175",2.25,-60.25,Undef,3
"364","240","175",2.25,-59.75,Ferralsols,10
"365","241","175",2.25,-59.25,Ferralsols,10
"366","242","175",2.25,-58.75,Ferralsols,10
"367","243","175",2.25,-58.25,Ferralsols,10
"368","244","175",2.25,-57.75,Ferralsols,10
"369","245","175",2.25,-57.25,Ferralsols,10
"370","246","175",2.25,-56.75,Ferralsols,10
"371","247","175",2.25,-56.25,Acrisols,1
"372","248","175",2.25,-55.75,Ferralsols,10
"373","249","175",2.25,-55.25,Acrisols,1
"374","250","175",2.25,-54.75,Ferralsols,10
"375","251","175",2.25,-54.25,Ferralsols,10
"376","252","175",2.25,-53.75,Acrisols,1
"377","253","175",2.25,-53.25,Acrisols,1
"378","254","175",2.25,-52.75,Acrisols,1
"379","255","175",2.25,-52.25,Acrisols,1
"380","256","175",2.25,-51.75,Acrisols,1
"381","257","175",2.25,-51.25,Acrisols,1
"382","258","175",2.25,-50.75,Plinthosols,27
"383","259","175",2.25,-50.25,Gleysols,18
"384","209","176",1.75,-75.25,Acrisols,1
"385","210","176",1.75,-74.75,Acrisols,1
"386","211","176",1.75,-74.25,Acrisols,1
"387","212","176",1.75,-73.75,Acrisols,1
"388","213","176",1.75,-73.25,Acrisols,1
"389","214","176",1.75,-72.75,Acrisols,1
"390","215","176",1.75,-72.25,Acrisols,1
"391","216","176",1.75,-71.75,Acrisols,1
"392","217","176",1.75,-71.25,Acrisols,1
"393","218","176",1.75,-70.75,Acrisols,1
"394","219","176",1.75,-70.25,Ferralsols,10
"395","220","176",1.75,-69.75,Ferralsols,10
"396","221","176",1.75,-69.25,Arenosols,17
"397","222","176",1.75,-68.75,Arenosols,17
"398","223","176",1.75,-68.25,Arenosols,17
"399","224","176",1.75,-67.75,Ferralsols,10
"400","225","176",1.75,-67.25,Arenosols,17
"401","226","176",1.75,-66.75,Arenosols,17
"402","227","176",1.75,-66.25,Arenosols,17
"403","228","176",1.75,-65.75,Arenosols,17
"404","229","176",1.75,-65.25,Regosols,4
"405","230","176",1.75,-64.75,Acrisols,1
"406","231","176",1.75,-64.25,Acrisols,1
"407","232","176",1.75,-63.75,Ferralsols,10
"408","233","176",1.75,-63.25,Ferralsols,10
"409","234","176",1.75,-62.75,Ferralsols,10
"410","235","176",1.75,-62.25,Ferralsols,10
"411","236","176",1.75,-61.75,Undef,3
"412","237","176",1.75,-61.25,Podzol,31
"413","238","176",1.75,-60.75,Ferralsols,10
"414","239","176",1.75,-60.25,Acrisols,1
"415","240","176",1.75,-59.75,Ferralsols,10
"416","241","176",1.75,-59.25,Ferralsols,10
"417","242","176",1.75,-58.75,Ferralsols,10
"418","243","176",1.75,-58.25,Ferralsols,10
"419","244","176",1.75,-57.75,Ferralsols,10
"420","245","176",1.75,-57.25,Ferralsols,10
"421","246","176",1.75,-56.75,Ferralsols,10
"422","247","176",1.75,-56.25,Ferralsols,10
"423","248","176",1.75,-55.75,Acrisols,1
"424","249","176",1.75,-55.25,Acrisols,1
"425","250","176",1.75,-54.75,Acrisols,1
"426","251","176",1.75,-54.25,Acrisols,1
"427","252","176",1.75,-53.75,Acrisols,1
"428","253","176",1.75,-53.25,Ferralsols,10
"429","254","176",1.75,-52.75,Acrisols,1
"430","255","176",1.75,-52.25,Acrisols,1
"431","256","176",1.75,-51.75,Acrisols,1
"432","257","176",1.75,-51.25,Acrisols,1
"433","258","176",1.75,-50.75,Plinthosols,27
"434","259","176",1.75,-50.25,Plinthosols,27
"435","206","177",1.25,-76.75,Cambisols,25
"436","207","177",1.25,-76.25,Cambisols,25
"437","208","177",1.25,-75.75,Acrisols,1
"438","209","177",1.25,-75.25,Acrisols,1
"439","210","177",1.25,-74.75,Acrisols,1
"440","211","177",1.25,-74.25,Acrisols,1
"441","212","177",1.25,-73.75,Acrisols,1
"442","213","177",1.25,-73.25,Acrisols,1
"443","214","177",1.25,-72.75,Acrisols,1
"444","215","177",1.25,-72.25,Acrisols,1
"445","216","177",1.25,-71.75,Acrisols,1
"446","217","177",1.25,-71.25,Acrisols,1
"447","218","177",1.25,-70.75,Acrisols,1
"448","219","177",1.25,-70.25,Ferralsols,10
"449","220","177",1.25,-69.75,Ferralsols,10
"450","221","177",1.25,-69.25,Podzol,31
"451","222","177",1.25,-68.75,Podzol,31
"452","223","177",1.25,-68.25,Podzol,31
"453","224","177",1.25,-67.75,Ferralsols,10
"454","225","177",1.25,-67.25,Arenosols,17
"455","226","177",1.25,-66.75,Arenosols,17
"456","227","177",1.25,-66.25,Arenosols,17
"457","228","177",1.25,-65.75,Arenosols,17
"458","229","177",1.25,-65.25,Acrisols,1
"459","230","177",1.25,-64.75,Undef,3
"460","231","177",1.25,-64.25,Ferralsols,10
"461","232","177",1.25,-63.75,Ferralsols,10
"462","233","177",1.25,-63.25,Ferralsols,10
"463","234","177",1.25,-62.75,Ferralsols,10
"464","235","177",1.25,-62.25,Podzol,31
"465","236","177",1.25,-61.75,Podzol,31
"466","237","177",1.25,-61.25,Podzol,31
"467","238","177",1.25,-60.75,Podzol,31
"468","239","177",1.25,-60.25,Acrisols,1
"469","240","177",1.25,-59.75,Ferralsols,10
"470","241","177",1.25,-59.25,Acrisols,1
"471","242","177",1.25,-58.75,Ferralsols,10
"472","243","177",1.25,-58.25,Ferralsols,10
"473","244","177",1.25,-57.75,Ferralsols,10
"474","245","177",1.25,-57.25,Ferralsols,10
"475","246","177",1.25,-56.75,Ferralsols,10
"476","247","177",1.25,-56.25,Ferralsols,10
"477","248","177",1.25,-55.75,Ferralsols,10
"478","249","177",1.25,-55.25,Ferralsols,10
"479","250","177",1.25,-54.75,Ferralsols,10
"480","251","177",1.25,-54.25,Ferralsols,10
"481","252","177",1.25,-53.75,Acrisols,1
"482","253","177",1.25,-53.25,Acrisols,1
"483","254","177",1.25,-52.75,Acrisols,1
"484","255","177",1.25,-52.25,Acrisols,1
"485","256","177",1.25,-51.75,Acrisols,1
"486","257","177",1.25,-51.25,Acrisols,1
"487","258","177",1.25,-50.75,Ferralsols,10
"488","259","177",1.25,-50.25,Plinthosols,27
"489","260","177",1.25,-49.75,Undef,
"490","206","178",0.75,-76.75,Acrisols,1
"491","207","178",0.75,-76.25,Acrisols,1
"492","208","178",0.75,-75.75,Acrisols,1
"493","209","178",0.75,-75.25,Acrisols,1
"494","210","178",0.75,-74.75,Acrisols,1
"495","211","178",0.75,-74.25,Acrisols,1
"496","212","178",0.75,-73.75,Acrisols,1
"497","213","178",0.75,-73.25,Acrisols,1
"498","214","178",0.75,-72.75,Acrisols,1
"499","215","178",0.75,-72.25,Acrisols,1
"500","216","178",0.75,-71.75,Acrisols,1
"501","217","178",0.75,-71.25,Acrisols,1
"502","218","178",0.75,-70.75,Ferralsols,10
"503","219","178",0.75,-70.25,Ferralsols,10
"504","220","178",0.75,-69.75,Ferralsols,10
"505","221","178",0.75,-69.25,Podzol,31
"506","222","178",0.75,-68.75,Podzol,31
"507","223","178",0.75,-68.25,Podzol,31
"508","224","178",0.75,-67.75,Podzol,31
"509","225","178",0.75,-67.25,Podzol,31
"510","226","178",0.75,-66.75,Ferralsols,10
"511","227","178",0.75,-66.25,Arenosols,17
"512","228","178",0.75,-65.75,Acrisols,1
"513","229","178",0.75,-65.25,Ferralsols,10
"514","230","178",0.75,-64.75,Ferralsols,10
"515","231","178",0.75,-64.25,Podzol,31
"516","232","178",0.75,-63.75,Podzol,31
"517","233","178",0.75,-63.25,Podzol,31
"518","234","178",0.75,-62.75,Podzol,31
"519","235","178",0.75,-62.25,Podzol,31
"520","236","178",0.75,-61.75,Podzol,31
"521","237","178",0.75,-61.25,Podzol,31
"522","238","178",0.75,-60.75,Podzol,31
"523","239","178",0.75,-60.25,Acrisols,1
"524","240","178",0.75,-59.75,Acrisols,1
"525","241","178",0.75,-59.25,Acrisols,1
"526","242","178",0.75,-58.75,Ferralsols,10
"527","243","178",0.75,-58.25,Ferralsols,10
"528","244","178",0.75,-57.75,Ferralsols,10
"529","245","178",0.75,-57.25,Ferralsols,10
"530","246","178",0.75,-56.75,Ferralsols,10
"531","247","178",0.75,-56.25,Ferralsols,10
"532","248","178",0.75,-55.75,Ferralsols,10
"533","249","178",0.75,-55.25,Ferralsols,10
"534","250","178",0.75,-54.75,Ferralsols,10
"535","251","178",0.75,-54.25,Ferralsols,10
"536","252","178",0.75,-53.75,Ferralsols,10
"537","253","178",0.75,-53.25,Ferralsols,10
"538","254","178",0.75,-52.75,Ferralsols,10
"539","255","178",0.75,-52.25,Ferralsols,10
"540","256","178",0.75,-51.75,Acrisols,1
"541","257","178",0.75,-51.25,Ferralsols,10
"542","258","178",0.75,-50.75,Plinthosols,27
"543","259","178",0.75,-50.25,Plinthosols,27
"544","206","179",0.25,-76.75,Gleysols,18
"545","207","179",0.25,-76.25,Gleysols,18
"546","208","179",0.25,-75.75,Acrisols,1
"547","209","179",0.25,-75.25,Acrisols,1
"548","210","179",0.25,-74.75,Acrisols,1
"549","211","179",0.25,-74.25,Acrisols,1
"550","212","179",0.25,-73.75,Acrisols,1
"551","213","179",0.25,-73.25,Acrisols,1
"552","214","179",0.25,-72.75,Acrisols,1
"553","215","179",0.25,-72.25,Acrisols,1
"554","216","179",0.25,-71.75,Acrisols,1
"555","217","179",0.25,-71.25,Acrisols,1
"556","218","179",0.25,-70.75,Acrisols,1
"557","219","179",0.25,-70.25,Ferralsols,10
"558","220","179",0.25,-69.75,Ferralsols,10
"559","221","179",0.25,-69.25,Podzol,31
"560","222","179",0.25,-68.75,Podzol,31
"561","223","179",0.25,-68.25,Podzol,31
"562","224","179",0.25,-67.75,Podzol,31
"563","225","179",0.25,-67.25,Ferralsols,10
"564","226","179",0.25,-66.75,Ferralsols,10
"565","227","179",0.25,-66.25,Podzol,31
"566","228","179",0.25,-65.75,Podzol,31
"567","229","179",0.25,-65.25,Ferralsols,10
"568","230","179",0.25,-64.75,Ferralsols,10
"569","231","179",0.25,-64.25,Podzol,31
"570","232","179",0.25,-63.75,Podzol,31
"571","233","179",0.25,-63.25,Podzol,31
"572","234","179",0.25,-62.75,Podzol,31
"573","235","179",0.25,-62.25,Podzol,31
"574","236","179",0.25,-61.75,Ferralsols,10
"575","237","179",0.25,-61.25,Podzol,31
"576","238","179",0.25,-60.75,Podzol,31
"577","239","179",0.25,-60.25,Acrisols,1
"578","240","179",0.25,-59.75,Acrisols,1
"579","241","179",0.25,-59.25,Acrisols,1
"580","242","179",0.25,-58.75,Acrisols,1
"581","243","179",0.25,-58.25,Acrisols,1
