OID_,ref,site_id,lat,lon,RSG,Sand,Silt,Clay,Slope,Elevation,MAT,MAP,pH,TOC,TN,occ_p,mineral_p,inorg_p,org_p,avail_p,total_p,He_et_al,total_p_RF
15,Quesada et al. 2010,TAM-01,-12.843999999999999,-69.287999999999997,Alisols,0.180000000000000,0.530000000000000,0.290000000000000,0.110191200000000,216.300000000000011,25.300000000000001,2536.500000000000000,4.410000000000000,0.820000000000000,0.114000000000000,162.960000000000008,9.900000000000000,48.880000000000003,106.049999999999997,11.980000000000000,339.769999999999982,450.8013306,355.4845581
16,Quesada et al. 2010,JAS-04,-1.073000000000000,-77.611999999999995,Alisols,0.420000000000000,0.280000000000000,0.310000000000000,1.154447000000000,430.800000000000011,23.800000000000001,3710.699999999999818,4.370000000000000,2.403000000000000,0.222000000000000,87.950000000000003,0.800000000000000,18.660000000000000,45.229999999999997,9.590000000000000,162.229999999999990,415.5463257,560.2605591
17,Quesada et al. 2010,TAM-06,-12.839000000000000,-69.296000000000006,Alisols,0.020000000000000,0.520000000000000,0.460000000000000,0.127866100000000,215.800000000000011,25.300000000000001,2536.500000000000000,5.060000000000000,1.199000000000000,0.170000000000000,309.759999999999991,22.969999999999999,57.680000000000000,122.219999999999999,11.699999999999999,524.330000000000041,450.8013306,355.4845581
18,Quesada et al. 2010,YAN-01,-3.440000000000000,-72.846000000000004,Alisols,0.320000000000000,0.400000000000000,0.270000000000000,0.513328600000000,96.599999999999994,26.199999999999999,2805.500000000000000,5.200000000000000,1.568000000000000,0.176000000000000,225.770000000000010,3.460000000000000,30.640000000000001,83.930000000000007,10.770000000000000,354.569999999999993,487.9538879,400.8401184
19,Quesada et al. 2010,ALP-12,-3.948000000000000,-73.436000000000007,Alisols,0.780000000000000,0.130000000000000,0.100000000000000,0.250506600000000,125.599999999999994,26.300000000000001,2777.800000000000182,4.470000000000000,1.711000000000000,0.135000000000000,87.950000000000003,0.690000000000000,9.750000000000000,32.189999999999998,10.170000000000000,140.750000000000000,460.7308960,185.1751709
20,Quesada et al. 2010,JAS-02,-1.070000000000000,-77.616000000000000,Alisols,0.410000000000000,0.300000000000000,0.290000000000000,1.418029000000000,431.600000000000023,23.800000000000001,3710.699999999999818,4.770000000000000,2.153000000000000,0.219000000000000,87.420000000000002,1.130000000000000,17.489999999999998,43.880000000000003,9.449999999999999,159.370000000000005,415.5463257,560.2605591
21,Quesada et al. 2010,ZAR-04,-3.985000000000000,-69.906000000000006,Alisols,0.580000000000000,0.220000000000000,0.200000000000000,0.331478200000000,120.299999999999997,25.800000000000001,2777.599999999999909,4.130000000000000,1.511000000000000,0.096000000000000,9.410000000000000,0.910000000000000,6.580000000000000,8.449999999999999,6.090000000000000,31.440000000000001,381.5014648,431.9134216
22,Quesada et al. 2010,TAM-02,-12.835000000000001,-69.286000000000001,Alisols,0.200000000000000,0.400000000000000,0.400000000000000,0.059045340000000,215.900000000000006,25.399999999999999,2457.599999999999909,4.320000000000000,0.977000000000000,0.146000000000000,233.969999999999999,5.760000000000000,50.200000000000003,110.969999999999999,13.470000000000001,414.370000000000005,450.8013306,355.4845581
23,Quesada et al. 2010,TIP-05,-0.638000000000000,-76.144000000000005,Alisols,0.430000000000000,0.230000000000000,0.340000000000000,0.456432800000000,237.000000000000000,25.300000000000001,3008.900000000000091,4.610000000000000,1.740000000000000,0.189000000000000,236.370000000000005,2.300000000000000,36.259999999999998,118.310000000000002,13.869999999999999,407.110000000000014,320.2246704,494.9996948
24,Quesada et al. 2010,SUM-06,-0.600000000000000,-77.629999999999995,Andosols,0.300000000000000,0.480000000000000,0.220000000000000,6.326730000000000,1200.000000000000000,18.000000000000000,3032.699999999999818,4.710000000000000,11.988000000000000,0.902000000000000,216.050000000000011,14.000000000000000,148.590000000000003,556.220000000000027,33.280000000000001,968.139999999999986,499.8485413,835.3478394
25,Lloyd et al. 2015,SMT-03,-12.751300000000001,-51.698099999999997,Arenosols,0.930000000000000,0.030000000000000,0.040000000000000,0.730311200000000,295.000000000000000,25.800000000000001,1600.000000000000000,4.800000000000000,0.350000000000000,0.020000000000000,10.699999999999999,1.360000000000000,4.990000000000000,14.510000000000000,4.540000000000000,36.100000000000001,219.4140778,150.5837097
26,Lloyd et al. 2015,SMT-01,-12.751300000000001,-51.698099999999997,Arenosols,0.910000000000000,0.030000000000000,0.060000000000000,0.730311200000000,295.000000000000000,25.800000000000001,1600.000000000000000,4.900000000000000,0.440000000000000,0.030000000000000,10.699999999999999,1.360000000000000,4.540000000000000,10.430000000000000,3.630000000000000,30.699999999999999,219.4140778,150.5837097
27,Lloyd et al. 2015,SMT-02,-12.751300000000001,-51.698099999999997,Arenosols,0.910000000000000,0.040000000000000,0.050000000000000,0.730311200000000,295.000000000000000,25.800000000000001,1600.000000000000000,4.600000000000000,0.390000000000000,0.020000000000000,21.000000000000000,2.720000000000000,4.310000000000000,11.789999999999999,4.080000000000000,43.899999999999999,219.4140778,150.5837097
