id,nx,ny,lat,lon,Sand,Silt,Clay,Slope,Elevation,MAT,MAP,pH,TOC,TN,SRG_Acrisols,SRG_Alisols,SRG_Andosols,SRG_Arenosols,SRG_Cambisols,SRG_Ferralsols,SRG_Fluvisols,SRG_Gleysols,SRG_Lixisols,SRG_Luvisols,SRG_Nitisols,SRG_Plinthosols,SRG_Podzol,SRG_Regosols,SRG_Umbrisols
2329,236,206,-13.25,-61.75,0.6814,0.2078,0.1108,0.125,160.1286,24.2056,1567.3889,5.092,0.3736,0.14804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2330,237,206,-13.25,-61.25,0.6726,0.1329,0.1945,0.1789,172.0547,23.7694,1663.6666,4.592,0.5821,0.14326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2331,238,206,-13.25,-60.75,0.4362,0.2008,0.363,0.4438,218.6811,23.0139,1833.3055,4.682,1.1758,0.09441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2332,239,206,-13.25,-60.25,0.3434,0.2601,0.3965,0.9934,324.1922,22.6167,1919.8889,4.941,1.408,0.09337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2333,240,206,-13.25,-59.75,0.6626,0.0776,0.2598,1.0113,475.3364,21.7583,1980.4166,4.224,1.2372,0.06104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2334,241,206,-13.25,-59.25,0.6304,0.0804,0.2892,0.8742,503.0086,22.7222,1994.2778,4.196,1.3688,0.06769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2335,242,206,-13.25,-58.75,0.7224,0.0724,0.2052,0.8816,462.9075,23.2056,2010.1111,4.276,0.9928,0.0705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2336,243,206,-13.25,-58.25,0.7063,0.0738,0.2199,0.6907,468.5597,23.8722,2032.7778,4.262,1.0586,0.07252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2337,244,206,-13.25,-57.75,0.5844,0.0848,0.3308,0.6025,454.8142,24.45,1982.4445,4.157,1.5634,0.06808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2338,245,206,-13.25,-57.25,0.4165,0.1198,0.4637,0.6741,379.9128,25.1583,1913.7222,4.062,2.5862,0.07719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2339,246,206,-13.25,-56.75,0.5269,0.0894,0.3837,0.6881,346.9383,25.4333,1929.6666,4.106,1.7918,0.07906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2340,247,206,-13.25,-56.25,0.52,0.09,0.39,0.6049,343.8775,25.1111,1935,4.1,1.82,0.07325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2341,248,206,-13.25,-55.75,0.52,0.09,0.39,0.3659,409.2897,24.8222,1877.2222,4.1,1.82,0.07911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2342,249,206,-13.25,-55.25,0.5545,0.0854,0.3601,0.4643,412.3211,24.4556,1820.5555,4.335,1.6922,0.07789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2343,250,206,-13.25,-54.75,0.6843,0.0698,0.2459,0.5398,421.4478,24.3722,1757.8889,4.939,1.0873,0.06394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2344,251,206,-13.25,-54.25,0.7488,0.053,0.1982,0.646,398.945,24.3139,1782.5834,5.212,0.751,0.06068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2345,252,206,-13.25,-53.75,0.7433,0.0579,0.1988,0.6845,392.9489,24.3333,1778.3055,5.217,0.7694,0.06694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2346,253,206,-13.25,-53.25,0.6571,0.1141,0.2288,0.6869,370.8992,24.5444,1735.8055,5.179,0.8766,0.0818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2347,254,206,-13.25,-52.75,0.6956,0.0975,0.2069,0.5978,362.5861,24.8806,1638.8611,5.244,0.9035,0.08651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2348,255,206,-13.25,-52.25,0.7304,0.1039,0.1657,0.6243,356.5272,25.1056,1579.3055,5.34,1.0303,0.08598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2349,256,206,-13.25,-51.75,0.7392,0.1258,0.135,0.691,378.7,25.625,1579.1666,5.28,0.9818,0.10333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2350,257,206,-13.25,-51.25,0.334,0.3217,0.3443,0.3494,261.8683,26.4583,1583.7778,5.248,2.7543,0.15661,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2351,258,206,-13.25,-50.75,0.217,0.368,0.415,0.0512,219.7572,26.6722,1619.1945,5.075,2.402,0.15491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2352,259,206,-13.25,-50.25,0.4494,0.1822,0.3684,0.2549,235.2353,26.4639,1690.1666,5.316,1.5738,0.08685,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2353,260,206,-13.25,-49.75,0.54,0.12,0.34,0.5762,290.08,26.4111,1678.4166,5.3,0.79,0.08174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2354,261,206,-13.25,-49.25,0.54,0.12,0.34,0.7219,309.8975,26.0361,1668.5278,5.3,0.79,0.08058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2355,262,206,-13.25,-48.75,0.5547,0.1592,0.2861,0.5584,336.6861,25.5528,1614.4445,5.349,0.8439,0.08596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2356,263,206,-13.25,-48.25,0.5541,0.1576,0.2883,1.7993,489.9592,25.3889,1492.25,5.347,0.8417,0.08509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2357,264,206,-13.25,-47.75,0.5829,0.2262,0.1909,2.7318,566.0728,24.3028,1566.5,5.2,0.5041,0.0982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2358,265,206,-13.25,-47.25,0.6406,0.1888,0.1706,2.6467,530.4119,25.3417,1436.6945,5.212,0.4322,0.09484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2359,266,206,-13.25,-46.75,0.5516,0.2144,0.234,2.2923,551.3261,25.3194,1424.4166,5.68,1.0458,0.07434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2360,267,206,-13.25,-46.25,0.5856,0.182,0.2324,1.1934,638.6456,24.0472,1449.1111,5.228,1.0843,0.06597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2361,268,206,-13.25,-45.75,0.81,0.05,0.14,0.6146,875.685,23.8333,1311.1389,4.7,0.52,0.06506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2362,211,207,-13.75,-74.25,0.5936,0.2912,0.1152,6.9139,4092.5403,8.1861,788.5555,6.879,1.9344,0.17674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2363,212,207,-13.75,-73.75,0.5992,0.2888,0.112,9.0209,3526.8271,11.0083,773.5555,7.008,1.8352,0.16108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2364,213,207,-13.75,-73.25,0.5849,0.3161,0.099,9.9483,3453.9812,10.125,782.4722,6.501,2.4969,0.16785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2365,214,207,-13.75,-72.75,0.5182,0.3246,0.1572,13.7611,3339.1953,9.7556,789.8611,7.756,1.2442,0.17595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2366,215,207,-13.75,-72.25,0.591,0.263,0.146,11.8444,3602.7119,9.4694,780,7.98,0.701,0.17264,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2367,216,207,-13.75,-71.75,0.63,0.23,0.14,9.4761,3661.2112,8.6778,741.6667,8.1,0.41,0.18463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2368,217,207,-13.75,-71.25,0.6281,0.2195,0.1524,8.012,4032.6506,4.3389,769.0278,7.648,0.6062,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2369,218,207,-13.75,-70.75,0.6772,0.1642,0.1586,9.2009,4488.585,5.0389,804.25,5.563,1.1212,0.13616,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2370,219,207,-13.75,-70.25,0.8254,0.0914,0.0832,11.0003,3533.9065,11.4194,1756.8334,3.236,1.0664,0.15326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2371,220,207,-13.75,-69.75,0.83,0.09,0.08,11.1106,2091.2991,19.0111,2924.3057,3.2,1.05,0.1466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2372,221,207,-13.75,-69.25,0.513,0.3155,0.1715,7.2875,1065.8691,21.5056,2693.8057,4.329,1.5135,0.1327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2373,222,207,-13.75,-68.75,0.3726,0.3564,0.271,4.9735,755.9189,23.2722,2257.4167,5.914,0.9787,0.09056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2374,223,207,-13.75,-68.25,0.4732,0.2915,0.2353,2.8212,477.5311,24.6167,1988.5278,5.496,1.1382,0.07546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2375,224,207,-13.75,-67.75,0.6747,0.152,0.1733,0.7047,274.4367,25.6972,1801.7222,5.978,0.8538,0.07993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2376,225,207,-13.75,-67.25,0.6622,0.1734,0.1644,0.1526,186.7725,26.0583,1655.6666,5.628,0.9464,0.15165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2377,226,207,-13.75,-66.75,0.4332,0.3968,0.17,0.1082,171.3617,26.0694,1600.1666,4.956,2.0376,0.13523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2378,227,207,-13.75,-66.25,0.42,0.41,0.17,0.0478,161.1781,25.9667,1587.6389,4.9,2.1,0.15646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2379,228,207,-13.75,-65.75,0.42,0.41,0.17,0.0406,152.9675,25.9361,1571.3055,4.9,2.1,0.15057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2380,229,207,-13.75,-65.25,0.5061,0.3323,0.1616,0.0463,144.6317,26.0306,1563.7778,4.816,1.68,0.15743,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2381,230,207,-13.75,-64.75,0.42,0.41,0.17,0.0783,141.58,26.0806,1545.1945,4.9,2.1,0.15364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2382,231,207,-13.75,-64.25,0.5718,0.2582,0.17,0.0581,141.3697,25.9167,1504.7222,5.544,1.3824,0.13849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2383,232,207,-13.75,-63.75,0.5184,0.299,0.1826,0.0805,146.2067,25.675,1468.5278,5.114,1.6728,0.1396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2384,233,207,-13.75,-63.25,0.5215,0.284,0.1945,0.1961,150.6039,25.3778,1443.0834,4.935,1.694,0.14756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2385,234,207,-13.75,-62.75,0.5831,0.2117,0.2052,0.1303,152.1014,24.975,1436.1945,4.94,1.4368,0.11856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2386,235,207,-13.75,-62.25,0.71,0.05,0.24,0.3967,197.2547,24.375,1457.2778,5,0.94,0.06606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2387,236,207,-13.75,-61.75,0.7512,0.0501,0.1987,0.9761,219.2483,24.25,1508.0278,4.829,0.6346,0.10251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2388,237,207,-13.75,-61.25,0.7196,0.0549,0.2255,0.2995,185.1133,23.8194,1606.1945,4.839,0.7098,0.10353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2389,238,207,-13.75,-60.75,0.5923,0.1189,0.2888,1.0364,285.3858,22.9972,1729.5278,4.751,0.7265,0.12762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,239,207,-13.75,-60.25,0.4033,0.2361,0.3606,0.6915,248.6739,23.3778,1804.3611,4.856,1.1389,0.11977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2391,240,207,-13.75,-59.75,0.6564,0.0922,0.2514,0.9873,398.8506,22.1639,1896.9722,4.306,1.1536,0.069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2392,241,207,-13.75,-59.25,0.6695,0.077,0.2535,0.8057,583.7678,22.4056,1905.4166,4.23,1.209,0.06745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2393,242,207,-13.75,-58.75,0.75,0.07,0.18,0.5741,575.4761,22.8917,1869.1111,4.3,0.88,0.06697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2394,243,207,-13.75,-58.25,0.75,0.07,0.18,0.5443,548.1331,23.4833,1886.0278,4.3,0.88,0.06697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2395,244,207,-13.75,-57.75,0.7454,0.0704,0.1842,0.5038,549.0178,24.0056,1940.8055,4.296,0.8988,0.067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2396,245,207,-13.75,-57.25,0.7132,0.0732,0.2136,0.6392,500.21,24.5944,1918.5555,4.268,1.0304,0.06742,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2397,246,207,-13.75,-56.75,0.681,0.076,0.243,0.7069,440.3267,25.1722,1913.7778,4.24,1.162,0.07215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2398,247,207,-13.75,-56.25,0.6304,0.0804,0.2892,0.7764,368.5783,25.1139,1927.25,4.196,1.3688,0.07253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2399,248,207,-13.75,-55.75,0.5637,0.0862,0.3501,0.529,438.4761,24.4361,1858.4445,4.138,1.6414,0.06906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2400,249,207,-13.75,-55.25,0.5792,0.0922,0.3286,0.4932,463.2808,24.225,1760.5834,4.442,1.6088,0.07028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2401,250,207,-13.75,-54.75,0.6733,0.0973,0.2294,0.786,454.5628,23.8611,1682.9445,5.049,1.2798,0.06905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2402,251,207,-13.75,-54.25,0.6502,0.1686,0.1812,0.823,488.4231,23.6417,1620,5.296,1.0102,0.07033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2403,252,207,-13.75,-53.75,0.6087,0.2069,0.1844,0.9226,455.6936,23.975,1615.5,5.26,1.0033,0.08891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2404,253,207,-13.75,-53.25,0.7248,0.1011,0.1741,0.8156,402.7495,24.3639,1623.3055,5.37,1.0377,0.08798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2405,254,207,-13.75,-52.75,0.7302,0.0995,0.1703,0.7285,378.2472,24.4861,1563.1945,5.398,1.0765,0.10313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2406,255,207,-13.75,-52.25,0.73,0.1,0.17,0.7815,377.9592,24.9417,1529.4445,5.4,1.08,0.09727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2407,256,207,-13.75,-51.75,0.5979,0.1862,0.2159,0.7181,356.3861,25.7639,1547.6111,5.284,1.4153,0.12887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2408,257,207,-13.75,-51.25,0.1072,0.4168,0.476,0.187,238.6764,26.2722,1565.1945,5.38,4.5492,0.16979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2409,258,207,-13.75,-50.75,0.1666,0.3904,0.443,0.0809,229.7072,26.3722,1577.2222,5.215,3.3876,0.13263,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2410,259,207,-13.75,-50.25,0.464,0.1778,0.3582,0.4449,259.6775,26.4306,1534.5834,5.253,1.1942,0.08444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2411,260,207,-13.75,-49.75,0.5436,0.1296,0.3268,0.4245,266.5083,26.2472,1604.5278,5.312,0.8032,0.08252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2412,261,207,-13.75,-49.25,0.5489,0.1498,0.3013,0.909,363.6236,25.7333,1724.5,5.339,0.8467,0.07705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2413,262,207,-13.75,-48.75,0.558,0.168,0.274,1.1449,440.8442,24.7667,1910.9722,5.36,0.856,0.08785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,263,207,-13.75,-48.25,0.5302,0.2215,0.2483,2.4272,604.275,24.9389,1717.9722,5.356,0.8852,0.08697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,264,207,-13.75,-47.75,0.0771,0.5813,0.3416,2.9524,561.0264,24.1333,1646.5834,4.935,0.8349,0.09464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2416,265,207,-13.75,-47.25,0.1324,0.5452,0.3224,3.4077,884.3103,23.6083,1619.5278,4.948,0.7688,0.09695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2417,266,207,-13.75,-46.75,0.7488,0.1042,0.147,3.0896,663.3503,25.5139,1271.6111,5.39,0.4919,0.0767,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2418,267,207,-13.75,-46.25,0.5652,0.194,0.2408,1.0737,580.1208,24,1343.6389,5.276,1.1356,0.06766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2419,268,207,-13.75,-45.75,0.81,0.05,0.14,0.6767,896.8433,23.575,1200.5555,4.7,0.52,0.06506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2420,211,208,-14.25,-74.25,0.5365,0.4085,0.055,3.9132,4105.7876,5.7639,796.3055,4.785,4.7365,0.1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,212,208,-14.25,-73.75,0.5706,0.3434,0.086,6.6824,3979.9722,7.2917,845.4445,5.994,3.1586,0.18252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,213,208,-14.25,-73.25,0.5328,0.352,0.1152,6.1602,3933.6577,7.5833,842.25,6.59,2.5868,0.17578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,214,208,-14.25,-72.75,0.4636,0.3708,0.1656,10.5171,3940.3743,6.0889,795.1111,7.588,1.6516,0.19086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,215,208,-14.25,-72.25,0.454,0.3777,0.1683,7.0211,4215.1953,6.6056,822.6667,7.462,1.7266,0.18947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,216,208,-14.25,-71.75,0.6141,0.1989,0.187,7.644,3889.4851,6.7583,865.4722,6.569,1.0894,0.19509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2426,217,208,-14.25,-71.25,0.6279,0.2251,0.147,7.1051,4036.8328,5.5389,796.8055,7.883,0.5122,0.19567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2427,218,208,-14.25,-70.75,0.6222,0.2118,0.166,5.4986,4612.6831,2.9056,766.2222,7.294,0.7896,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2428,220,208,-14.25,-69.75,0.803,0.0998,0.0972,5.5248,4389.8955,7.2028,903.8055,3.478,1.1192,0.13845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2429,221,208,-14.25,-69.25,0.8126,0.1044,0.083,11.9637,3012.3301,15.8056,1768.5,3.26,1.0662,0.15259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2430,222,208,-14.25,-68.75,0.4736,0.3564,0.17,9.3681,1855.2036,19.3639,1861.0834,5.884,1.1296,0.13681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2431,223,208,-14.25,-68.25,0.3358,0.383,0.2812,6.9289,1322.8353,21.475,1774.9166,5.988,0.9592,0.10928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2432,224,208,-14.25,-67.75,0.5031,0.2439,0.253,3.4186,663.108,24.8222,1842.0555,5.458,0.7101,0.10406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2433,225,208,-14.25,-67.25,0.517,0.3117,0.1713,0.6018,229.3153,25.975,1678.5555,5.202,1.5962,0.14406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2434,226,208,-14.25,-66.75,0.42,0.41,0.17,0.0877,173.1575,25.8639,1652.3055,4.9,2.1,0.15478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2435,227,208,-14.25,-66.25,0.3275,0.44,0.2325,0.0464,163.077,25.6194,1690.3334,5.175,2.0825,0.15394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2436,228,208,-14.25,-65.75,0.42,0.41,0.17,0.0432,156.1103,25.5194,1728.5,4.9,2.1,0.15057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2437,229,208,-14.25,-65.25,0.543,0.299,0.158,0.0588,150.0155,25.6917,1720.1389,4.78,1.5,0.14959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2438,230,208,-14.25,-64.75,0.4365,0.3935,0.17,0.0744,147.9367,25.8806,1681.8055,4.97,2.022,0.15541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2439,231,208,-14.25,-64.25,0.7104,0.1196,0.17,0.1089,152.8525,25.8,1602.6666,6.132,0.7272,0.12209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2440,232,208,-14.25,-63.75,0.6487,0.1715,0.1798,0.1469,160.3164,25.6167,1501,5.712,1.0484,0.14188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2441,233,208,-14.25,-63.25,0.7112,0.0509,0.2379,0.3152,179.4575,25.2556,1415.9445,5.039,0.928,0.11571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2442,234,208,-14.25,-62.75,0.7419,0.0507,0.2074,0.3227,187.0092,25.0333,1369.1945,4.854,0.708,0.08081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2443,235,208,-14.25,-62.25,0.7124,0.0498,0.2378,0.2617,181.7628,24.6583,1371.6945,4.99,0.9232,0.08043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2444,236,208,-14.25,-61.75,0.71,0.05,0.24,0.4386,217.4378,24.1889,1415.7222,5,0.94,0.07223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2445,237,208,-14.25,-61.25,0.7268,0.0486,0.2246,0.3571,200.8758,24.1389,1482.5278,4.93,0.8224,0.10202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2446,238,208,-14.25,-60.75,0.5274,0.0832,0.3894,0.9785,300.5781,22.4889,1578.3611,4.751,1.0064,0.09462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,239,208,-14.25,-60.25,0.6396,0.1749,0.1855,1.6339,447.9111,23.6528,1620.2778,4.751,0.9081,0.11242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2448,240,208,-14.25,-59.75,0.5652,0.1624,0.2724,0.4676,229.13,23.625,1685.7222,4.615,1.0683,0.08279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2449,241,208,-14.25,-59.25,0.7385,0.071,0.1905,1.1071,504.3033,22.2806,1732.6945,4.29,0.927,0.06704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2450,242,208,-14.25,-58.75,0.75,0.07,0.18,0.7799,647.6245,22.6111,1673.3889,4.3,0.88,0.06697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2451,243,208,-14.25,-58.25,0.75,0.07,0.18,0.5773,640.7911,23.1583,1669.8334,4.3,0.88,0.06697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2452,244,208,-14.25,-57.75,0.6756,0.1012,0.2232,0.7038,606.9844,24,1889.9445,4.432,0.9304,0.07745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2453,245,208,-14.25,-57.25,0.4409,0.1998,0.3593,0.8771,502.4947,24.8417,1950.0834,4.86,1.0866,0.09785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2454,246,208,-14.25,-56.75,0.4517,0.1976,0.3507,0.8002,427.5392,25.2194,1865.5834,4.918,1.0569,0.08736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2455,247,208,-14.25,-56.25,0.7102,0.0924,0.1974,0.7824,416.9005,24.9444,1769.3889,4.344,0.877,0.07058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2456,248,208,-14.25,-55.75,0.6568,0.1508,0.1924,1.0035,427.5722,24.3583,1712.6666,4.391,0.8252,0.06972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2457,249,208,-14.25,-55.25,0.5374,0.2679,0.1947,1.3569,462.2019,23.9417,1662.0555,4.858,0.916,0.06962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2458,250,208,-14.25,-54.75,0.4155,0.3805,0.204,0.7898,444.0575,23.7972,1642.8055,5.06,0.9185,0.07998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2459,251,208,-14.25,-54.25,0.3726,0.4156,0.2118,0.805,473.2583,23.4028,1705.2222,4.937,0.8594,0.07362,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2460,252,208,-14.25,-53.75,0.5527,0.2685,0.1788,0.7916,522.7595,23.3111,1729.2778,4.86,0.7413,0.07515,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2461,253,208,-14.25,-53.25,0.7552,0.0916,0.1532,0.8127,446.0686,23.9417,1637.8334,5.302,0.9708,0.09149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2462,254,208,-14.25,-52.75,0.73,0.1,0.17,0.8411,416.1553,24.2139,1572.8334,5.4,1.08,0.07734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2463,255,208,-14.25,-52.25,0.7447,0.1063,0.149,0.7021,362.2308,25.0806,1512.3334,5.379,1.017,0.09656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2464,256,208,-14.25,-51.75,0.6202,0.2032,0.1766,0.3851,288.7608,25.7667,1522.5278,5.318,1.7322,0.13806,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2465,257,208,-14.25,-51.25,0.127,0.408,0.465,0.1589,246.0014,26.1028,1553.9445,5.325,4.162,0.16727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2466,258,208,-14.25,-50.75,0.266,0.3222,0.4118,0.1972,244.6672,26.2639,1554.5,5.197,2.5258,0.12568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2467,259,208,-14.25,-50.25,0.54,0.12,0.34,0.3837,272.1844,26.1111,1509.4166,5.3,0.79,0.08135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2468,260,208,-14.25,-49.75,0.5412,0.1232,0.3356,0.7059,325.9133,25.9833,1554.3334,5.304,0.7944,0.08137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2469,261,208,-14.25,-49.25,0.5147,0.186,0.2993,0.9442,371.7564,25.3667,1691.4166,5.421,1.2267,0.08375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2470,262,208,-14.25,-48.75,0.4091,0.2188,0.3721,1.1141,511.8997,24.9611,1774.5,5.573,1.7464,0.09162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2471,263,208,-14.25,-48.25,0.5271,0.195,0.2779,2.0013,576.9536,24.7972,1684.5,5.333,0.8551,0.09966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,264,208,-14.25,-47.75,0.0453,0.6059,0.3488,2.4324,616.8544,23.0722,1677.1945,4.905,0.8307,0.10147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
