OID_,lat,lon,occ_p
59066,4.2083302,-63.625,218.46410000000003
59067,4.2083302,-63.5416985,212.9660000000001
59068,4.2083302,-63.4583015,156.08800000000005
59069,4.2083302,-63.375,152.78580000000008
59070,4.2083302,-63.2916985,138.95960000000008
59071,4.2083302,-63.2083015,178.83169999999998
59072,4.2083302,-63.125,154.69930000000005
59073,4.2083302,-63.0416985,168.72910000000005
59074,4.2083302,-62.9583015,173.02640000000002
59075,4.2083302,-62.875,164.1171
59076,4.2083302,-62.7916985,154.5366
59077,4.2083302,-62.7083015,155.29989999999995
59078,4.2083302,-62.625,140.60910000000004
59079,4.2083302,-62.5416985,170.53659999999996
59080,4.2083302,-62.4583015,173.7172999999999
59081,4.2083302,-62.375,155.55369999999996
59082,4.2083302,-62.2916985,169.82799999999992
59083,4.2083302,-62.2083015,178.5399
59084,4.2083302,-62.125,171.53589999999994
59085,4.2083302,-62.0416985,155.49540000000002
59086,4.2083302,-61.9583015,149.99119999999996
59087,4.2083302,-61.875,161.15279999999996
59088,4.2083302,-61.7916985,205.6862
59089,4.2083302,-61.7083015,179.99670000000006
59090,4.2083302,-61.625,202.08269999999996
59091,4.2083302,-61.5416985,219.35100000000006
59092,4.2083302,-61.4583015,211.3845
59093,4.2083302,-61.375,212.07489999999999
59094,4.2083302,-61.2916985,193.38419999999994
59095,4.2083302,-61.2083015,244.51090000000008
59096,4.2083302,-61.125,179.048
59097,4.2083302,-61.0416985,217.55060000000006
59098,4.2083302,-60.9583015,131.7444
59099,4.2083302,-60.875,185.27049999999988
59100,4.2083302,-60.7916985,190.01709999999994
59101,4.2083302,-60.7083015,156.16329999999996
59102,4.2083302,-60.625,183.89410000000004
59103,4.2083302,-60.5416985,215.52629999999996
59104,4.2083302,-60.4583015,229.55320000000015
59105,4.2083302,-60.375,205.13669999999993
59106,4.2083302,-60.2916985,204.04379999999998
59107,4.2083302,-60.2083015,201.1998999999999
59108,4.2083302,-60.125,195.11819999999997
59109,4.2083302,-60.0416985,212.46310000000008
59110,4.2083302,-59.9583015,205.04440000000002
59111,4.2083302,-59.875,196.97530000000003
59112,4.2083302,-59.7916985,205.52370000000002
59113,4.2083302,-59.7083015,186.01489999999995
59114,4.2083302,-59.625,212.34120000000001
59115,4.2083302,-59.5416985,229.8412000000001
59116,4.2083302,-59.4583015,220.11000000000004
59117,4.2083302,-59.375,218.5733
59118,4.2083302,-59.2916985,226.08890000000008
59119,4.2083302,-59.2083015,182.64430000000002
59120,4.2083302,-59.125,243.63639999999995
59121,4.2083302,-59.0416985,168.86530000000002
59122,4.2083302,-58.9583015,132.30110000000005
59123,4.2083302,-58.875,134.5569
59124,4.2083302,-58.7916985,135.14920000000006
59125,4.2083302,-58.7083015,142.52240000000006
59126,4.2083302,-58.625,110.5045
59127,4.2083302,-58.5416985,120.34280000000003
59128,4.2083302,-58.4583015,128.62620000000007
59129,4.2083302,-58.375,138.22980000000007
59130,4.2083302,-58.2916985,140.22550000000004
59131,4.2083302,-58.2083015,141.89830000000006
59132,4.2083302,-58.125,139.7366000000001
59133,4.2083302,-58.0416985,143.8161000000001
59134,4.2083302,-57.9583015,154.27490000000006
59135,4.2083302,-57.875,139.96260000000004
59136,4.2083302,-57.7916985,134.5180000000001
59137,4.2083302,-57.7083015,134.97870000000006
59138,4.2083302,-57.625,129.28040000000004
59139,4.2083302,-57.5416985,113.58160000000002
59140,4.2083302,-57.4583015,135.01450000000006
59141,4.2083302,-57.375,130.05410000000006
59142,4.2083302,-57.2916985,176.3834
59143,4.2083302,-57.2083015,160.67210000000009
59144,4.2083302,-57.125,185.99540000000005
59145,4.2083302,-57.0416985,171.49720000000013
59146,4.2083302,-56.9583015,187.50040000000007
59147,4.2083302,-56.875,181.79270000000008
59148,4.2083302,-56.7916985,172.2577000000001
59149,4.2083302,-56.7083015,134.41940000000002
59150,4.2083302,-56.625,123.7632
59151,4.2083302,-56.5416985,107.88090000000004
59152,4.2083302,-56.4583015,80.88079999999992
59153,4.2083302,-56.375,116.21520000000002
59154,4.2083302,-56.2916985,141.36430000000001
59155,4.2083302,-56.2083015,136.62890000000007
59156,4.2083302,-56.125,196.6329
59157,4.2083302,-56.0416985,151.79260000000005
59158,4.2083302,-55.9583015,130.07180000000005
59159,4.2083302,-55.875,99.72089999999999
59160,4.2083302,-55.7916985,119.95460000000003
59161,4.2083302,-55.7083015,118.29890000000006
59162,4.2083302,-55.625,140.30090000000007
59163,4.2083302,-55.5416985,131.06450000000007
59164,4.2083302,-55.4583015,96.25789999999999
59165,4.2083302,-55.375,95.06779999999999
59166,4.2083302,-55.2916985,113.27750000000002
59167,4.2083302,-55.2083015,104.78290000000001
59168,4.2083302,-55.125,101.21900000000004
59169,4.2083302,-55.0416985,137.59770000000006
59170,4.2083302,-54.9583015,98.9613
59171,4.2083302,-54.875,143.58560000000006
59172,4.2083302,-54.7916985,107.25760000000002
59173,4.2083302,-54.7083015,194.86039999999997
59174,4.2083302,-54.625,160.74460000000002
59175,4.2083302,-54.5416985,143.21520000000007
59176,4.2083302,-54.4583015,142.13550000000004
59177,4.2083302,-54.375,92.573
59178,4.2083302,-54.2916985,105.05760000000001
59179,4.2083302,-54.2083015,129.0952
59180,4.2083302,-54.125,122.165
59181,4.2083302,-54.0416985,122.39300000000004
59182,4.2083302,-53.9583015,77.32949999999997
59183,4.2083302,-53.875,108.8769
59184,4.2083302,-53.7916985,114.1332
59185,4.2083302,-53.7083015,137.1662000000001
59186,4.2083302,-53.625,136.13820000000004
59187,4.2083302,-53.5416985,117.13580000000003
59188,4.2083302,-53.4583015,114.6156
59189,4.2083302,-53.375,122.38869999999999
59190,4.2083302,-53.2916985,165.84470000000007
59191,4.2083302,-53.2083015,171.94800000000006
59192,4.2083302,-53.125,173.16740000000004
59193,4.2083302,-53.0416985,183.29010000000008
59194,4.2083302,-52.9583015,176.5450000000001
59195,4.2083302,-52.875,153.8443
59196,4.2083302,-52.7916985,153.2057
59197,4.2083302,-52.7083015,180.7835000000001
59198,4.2083302,-52.625,188.92640000000006
59199,4.2083302,-52.5416985,178.0407000000001
59200,4.2083302,-52.4583015,190.39010000000013
59201,4.2083302,-52.375,172.11520000000002
59202,4.2083302,-52.2916985,159.5687
59203,4.2083302,-52.2083015,170.7949
59204,4.2083302,-52.125,156.89299999999997
59205,4.2083302,-52.0416985,158.8391
59206,4.2083302,-51.9583015,162.517
59207,4.2083302,-51.875,173.65700000000004
59208,4.125,-64.625,175.27050000000006
59209,4.125,-64.5417023,170.41160000000008
59210,4.125,-64.4582977,161.1748
59211,4.125,-64.375,156.08050000000003
59212,4.125,-64.2917023,155.6446
59213,4.125,-64.2082977,154.46940000000004
59214,4.125,-64.125,157.42700000000005
59215,4.125,-64.0417023,152.4924
59216,4.125,-63.9583015,146.4501
59217,4.125,-63.875,161.7777
59218,4.125,-63.7916985,155.9016
59219,4.125,-63.7083015,156.31179999999998
59220,4.125,-63.625,166.68990000000005
59221,4.125,-63.5416985,185.38800000000006
59222,4.125,-63.4583015,168.58850000000007
59223,4.125,-63.375,147.77050000000006
59224,4.125,-63.2916985,139.00600000000006
59225,4.125,-63.2083015,148.40300000000002
59226,4.125,-63.125,145.51030000000003
59227,4.125,-63.0416985,172.3459
59228,4.125,-62.9583015,156.22639999999998
59229,4.125,-62.875,135.3702
59230,4.125,-62.7916985,137.47670000000005
59231,4.125,-62.7083015,145.93280000000001
59232,4.125,-62.625,145.60760000000002
59233,4.125,-62.5416985,158.65020000000004
59234,4.125,-62.4583015,140.58000000000007
59235,4.125,-62.375,158.16629999999995
59236,4.125,-62.2916985,149.70729999999998
59237,4.125,-62.2083015,162.77689999999998
59238,4.125,-62.125,145.44020000000003
59239,4.125,-62.0416985,163.8856000000001
59240,4.125,-61.9583015,137.55710000000008
59241,4.125,-61.875,170.61059999999995
59242,4.125,-61.7916985,197.59
59243,4.125,-61.7083015,197.0734
59244,4.125,-61.625,192.44830000000002
59245,4.125,-61.5416985,194.87509999999995
59246,4.125,-61.4583015,192.0249999999999
59247,4.125,-61.375,168.77359999999993
59248,4.125,-61.2916985,181.74809999999997
59249,4.125,-61.2083015,146.28740000000008
59250,4.125,-61.125,165.02079999999995
59251,4.125,-61.0416985,143.38190000000003
59252,4.125,-60.9583015,169.4567999999999
59253,4.125,-60.875,155.23640000000006
59254,4.125,-60.7916985,177.27149999999997
59255,4.125,-60.7083015,190.30039999999994
59256,4.125,-60.625,172.91209999999998
59257,4.125,-60.375,176.84480000000002
59258,4.125,-60.2916985,226.53770000000003
59259,4.125,-60.2083015,155.25229999999993
59260,4.125,-60.125,184.9794
59261,4.125,-60.0416985,211.49910000000003
59262,4.125,-59.9583015,197.22109999999998
59263,4.125,-59.875,190.25549999999987
59264,4.125,-59.7916985,186.36549999999988
59265,4.125,-59.7083015,163.92990000000006
59266,4.125,-59.625,196.24809999999997
59267,4.125,-59.5416985,192.15339999999998
59268,4.125,-59.4583015,225.22969999999998
59269,4.125,-59.375,206.14900000000006
59270,4.125,-59.2916985,179.2338
59271,4.125,-59.2083015,204.33109999999994
59272,4.125,-59.125,188.27380000000002
59273,4.125,-59.0416985,116.40640000000002
59274,4.125,-58.9583015,117.3407
59275,4.125,-58.875,127.40919999999998
59276,4.125,-58.7916985,115.90710000000001
59277,4.125,-58.7083015,136.97870000000003
59278,4.125,-58.625,123.54339999999996
59279,4.125,-58.5416985,116.76790000000001
59280,4.125,-58.4583015,137.42970000000005
59281,4.125,-58.375,136.81630000000007
59282,4.125,-58.2916985,146.29190000000006
59283,4.125,-58.2083015,138.10370000000006
59284,4.125,-58.125,129.1518
59285,4.125,-58.0416985,170.40540000000004
59286,4.125,-57.9583015,139.73960000000008
59287,4.125,-57.875,141.1167000000001
59288,4.125,-57.7916985,138.15930000000006
59289,4.125,-57.7083015,148.51900000000012
59290,4.125,-57.625,126.21220000000002
59291,4.125,-57.5416985,133.92380000000009
59292,4.125,-57.4583015,146.35030000000006
59293,4.125,-57.375,138.04980000000006
59294,4.125,-57.2916985,181.62230000000002
59295,4.125,-57.2083015,147.3743000000001
59296,4.125,-57.125,125.05010000000006
59297,4.125,-57.0416985,163.8964000000001
59298,4.125,-56.9583015,171.88230000000013
59299,4.125,-56.875,189.59850000000003
59300,4.125,-56.7916985,178.18640000000002
59301,4.125,-56.7083015,145.64480000000006
59302,4.125,-56.625,95.45469999999996
59303,4.125,-56.5416985,92.9154
59304,4.125,-56.4583015,89.01729999999999
59305,4.125,-56.375,93.34380000000003
59306,4.125,-56.2916985,120.62499999999999
59307,4.125,-56.2083015,166.3667000000001
59308,4.125,-56.125,191.62180000000004
59309,4.125,-56.0416985,134.32150000000001
59310,4.125,-55.9583015,123.33470000000003
59311,4.125,-55.875,149.55510000000007
59312,4.125,-55.7916985,136.69590000000008
59313,4.125,-55.7083015,154.8426000000001
59314,4.125,-55.625,114.92340000000004
59315,4.125,-55.5416985,103.68850000000002
59316,4.125,-55.4583015,94.40850000000006
59317,4.125,-55.375,104.39200000000002
59318,4.125,-55.2916985,99.53809999999997
59319,4.125,-55.2083015,93.17099999999999
59320,4.125,-55.125,78.79049999999995
59321,4.125,-55.0416985,94.15320000000001
59322,4.125,-54.9583015,120.7185
59323,4.125,-54.875,115.49060000000001
59324,4.125,-54.7916985,126.14490000000005
59325,4.125,-54.7083015,124.56179999999996
59326,4.125,-54.625,126.39770000000004
59327,4.125,-54.5416985,143.45890000000003
59328,4.125,-54.4583015,107.3205
59329,4.125,-54.375,127.3515
59330,4.125,-54.2916985,94.9727
59331,4.125,-54.2083015,112.0384
59332,4.125,-54.125,141.23250000000007
59333,4.125,-54.0416985,134.96989999999997
59334,4.125,-53.9583015,104.63170000000002
59335,4.125,-53.875,112.31840000000004
59336,4.125,-53.7916985,130.1079
59337,4.125,-53.7083015,144.83660000000006
59338,4.125,-53.625,148.56540000000007
59339,4.125,-53.5416985,147.62850000000006
59340,4.125,-53.4583015,117.14489999999998
59341,4.125,-53.375,156.03920000000005
59342,4.125,-53.2916985,177.36820000000006
59343,4.125,-53.2083015,180.78060000000005
59344,4.125,-53.125,163.19520000000003
59345,4.125,-53.0416985,154.03860000000003
59346,4.125,-52.9583015,160.34920000000002
59347,4.125,-52.875,168.32950000000008
59348,4.125,-52.7916985,171.07370000000006
59349,4.125,-52.7083015,182.86440000000013
59350,4.125,-52.625,191.80400000000017
59351,4.125,-52.5416985,179.0052000000001
59352,4.125,-52.4583015,156.0385
59353,4.125,-52.375,178.56220000000008
59354,4.125,-52.2916985,179.0542
59355,4.125,-52.2083015,156.3098
59356,4.125,-52.125,159.9392
59357,4.125,-52.0416985,170.96980000000002
59358,4.125,-51.9583015,176.44250000000002
59359,4.125,-51.875,176.58040000000005
59360,4.125,-51.7916985,175.5122000000001
59361,4.125,-51.7083015,183.41240000000008
59362,4.125,-51.4583015,188.68670000000003
59363,4.0416698,-64.625,182.2690000000001
59364,4.0416698,-64.5417023,176.00490000000008
59365,4.0416698,-64.4582977,154.36970000000005
59366,4.0416698,-64.375,148.6676
59367,4.0416698,-64.2917023,143.06990000000005
59368,4.0416698,-64.2082977,158.82220000000004
59369,4.0416698,-64.125,152.58620000000005
59370,4.0416698,-64.0417023,175.80860000000004
59371,4.0416698,-63.9583015,170.62320000000008
59372,4.0416698,-63.875,169.00510000000003
59373,4.0416698,-63.7916985,164.8206
59374,4.0416698,-63.7083015,164.94280000000003
59375,4.0416698,-63.625,175.14240000000007
59376,4.0416698,-63.5416985,141.43900000000008
59377,4.0416698,-63.4583015,145.54090000000008
59378,4.0416698,-63.375,176.752
59379,4.0416698,-63.2916985,174.0072
59380,4.0416698,-63.2083015,149.22200000000004
59381,4.0416698,-63.125,151.5849
59382,4.0416698,-63.0416985,137.52840000000003
59383,4.0416698,-62.9583015,156.4433
59384,4.0416698,-62.875,136.01670000000004
59385,4.0416698,-62.7916985,130.24590000000006
59386,4.0416698,-62.7083015,146.51460000000006
59387,4.0416698,-62.625,133.60250000000002
59388,4.0416698,-62.5416985,150.19740000000007
59389,4.0416698,-62.4583015,148.75570000000008
59390,4.0416698,-62.375,148.2091
59391,4.0416698,-62.2916985,170.89839999999995
59392,4.0416698,-62.2083015,158.17109999999997
59393,4.0416698,-62.125,155.80620000000002
59394,4.0416698,-62.0416985,180.54840000000007
59395,4.0416698,-61.9583015,175.30120000000002
59396,4.0416698,-61.875,184.42540000000005
59397,4.0416698,-61.7916985,207.94549999999998
59398,4.0416698,-61.7083015,180.13449999999995
59399,4.0416698,-61.625,166.42069999999995
59400,4.0416698,-61.5416985,171.3105
59401,4.0416698,-61.4583015,151.93549999999996
59402,4.0416698,-61.375,157.8635999999999
59403,4.0416698,-61.2916985,154.43210000000008
59404,4.0416698,-61.2083015,175.21189999999996
59405,4.0416698,-61.125,171.9221
59406,4.0416698,-61.0416985,141.1026
59407,4.0416698,-60.9583015,139.45680000000002
59408,4.0416698,-60.875,165.72560000000001
59409,4.0416698,-60.7916985,167.57219999999995
59410,4.0416698,-60.7083015,173.67799999999997
59411,4.0416698,-60.625,152.55640000000002
59412,4.0416698,-60.375,151.11810000000003
59413,4.0416698,-60.2916985,170.78850000000003
59414,4.0416698,-60.2083015,165.64040000000006
59415,4.0416698,-60.125,163.1869000000001
59416,4.0416698,-60.0416985,190.24469999999997
59417,4.0416698,-59.9583015,153.62599999999998
59418,4.0416698,-59.875,206.40580000000003
59419,4.0416698,-59.7916985,201.84789999999992
59420,4.0416698,-59.7083015,200.64979999999997
59421,4.0416698,-59.625,211.0858
59422,4.0416698,-59.5416985,168.202
59423,4.0416698,-59.4583015,160.93200000000002
59424,4.0416698,-59.375,198.19739999999993
59425,4.0416698,-59.2916985,195.48149999999995
59426,4.0416698,-59.2083015,194.41499999999994
59427,4.0416698,-59.125,133.0318
59428,4.0416698,-59.0416985,125.38430000000002
59429,4.0416698,-58.9583015,115.10179999999998
59430,4.0416698,-58.875,119.3641
59431,4.0416698,-58.7916985,119.04129999999995
59432,4.0416698,-58.7083015,114.65799999999999
59433,4.0416698,-58.625,145.29730000000006
59434,4.0416698,-58.5416985,138.26229999999998
59435,4.0416698,-58.4583015,124.19640000000003
59436,4.0416698,-58.375,125.83020000000002
59437,4.0416698,-58.2916985,135.53340000000003
59438,4.0416698,-58.2083015,122.74430000000001
59439,4.0416698,-58.125,136.36850000000007
59440,4.0416698,-58.0416985,115.54789999999998
59441,4.0416698,-57.9583015,134.05330000000006
59442,4.0416698,-57.875,141.78490000000008
59443,4.0416698,-57.7916985,138.69930000000005
59444,4.0416698,-57.7083015,132.54720000000006
59445,4.0416698,-57.625,132.00550000000004
59446,4.0416698,-57.5416985,130.29710000000006
59447,4.0416698,-57.4583015,130.71620000000004
59448,4.0416698,-57.375,143.49420000000006
59449,4.0416698,-57.2916985,159.60700000000017
59450,4.0416698,-57.2083015,164.1591000000001
59451,4.0416698,-57.125,172.38370000000015
59452,4.0416698,-57.0416985,193.26390000000006
59453,4.0416698,-56.9583015,188.08990000000006
59454,4.0416698,-56.875,183.3454
59455,4.0416698,-56.7916985,144.16390000000004
59456,4.0416698,-56.7083015,90.08380000000001
59457,4.0416698,-56.625,117.17170000000006
59458,4.0416698,-56.5416985,121.01010000000005
59459,4.0416698,-56.4583015,87.8748
59460,4.0416698,-56.375,120.74850000000004
59461,4.0416698,-56.2916985,122.5627
59462,4.0416698,-56.2083015,197.42819999999995
59463,4.0416698,-56.125,143.89990000000006
59464,4.0416698,-56.0416985,135.56550000000007
59465,4.0416698,-55.9583015,131.71970000000002
59466,4.0416698,-55.875,98.0412
59467,4.0416698,-55.7916985,141.2943000000001
59468,4.0416698,-55.7083015,113.98469999999999
59469,4.0416698,-55.625,100.39200000000001
59470,4.0416698,-55.5416985,100.3513
59471,4.0416698,-55.4583015,95.4382
59472,4.0416698,-55.375,106.89800000000001
59473,4.0416698,-55.2916985,83.98099999999997
59474,4.0416698,-55.2083015,95.74940000000001
59475,4.0416698,-55.125,116.98189999999997
59476,4.0416698,-55.0416985,96.8179
59477,4.0416698,-54.9583015,108.92770000000002
59478,4.0416698,-54.875,106.58670000000002
59479,4.0416698,-54.7916985,93.39410000000002
59480,4.0416698,-54.7083015,91.22129999999999
59481,4.0416698,-54.625,145.47710000000004
59482,4.0416698,-54.5416985,109.3267
59483,4.0416698,-54.4583015,86.29449999999999
59484,4.0416698,-54.375,86.21759999999999
59485,4.0416698,-54.2916985,81.50949999999999
59486,4.0416698,-54.2083015,176.24910000000008
59487,4.0416698,-54.125,120.6733
59488,4.0416698,-54.0416985,158.9912000000001
59489,4.0416698,-53.9583015,114.99790000000002
59490,4.0416698,-53.875,109.21620000000001
59491,4.0416698,-53.7916985,151.16070000000008
59492,4.0416698,-53.7083015,163.4964000000001
59493,4.0416698,-53.625,124.6716
59494,4.0416698,-53.5416985,135.1361
59495,4.0416698,-53.4583015,129.35309999999998
59496,4.0416698,-53.375,135.995
59497,4.0416698,-53.2916985,146.84900000000005
59498,4.0416698,-53.2083015,187.8999
59499,4.0416698,-53.125,157.7957000000001
59500,4.0416698,-53.0416985,176.19570000000007
59501,4.0416698,-52.9583015,153.43950000000004
59502,4.0416698,-52.875,159.13900000000004
59503,4.0416698,-52.7916985,163.36080000000004
59504,4.0416698,-52.7083015,175.66330000000008
59505,4.0416698,-52.625,182.1909000000001
59506,4.0416698,-52.5416985,175.87420000000003
59507,4.0416698,-52.4583015,179.2869000000001
59508,4.0416698,-52.375,175.77859999999998
59509,4.0416698,-52.2916985,182.1587000000001
59510,4.0416698,-52.2083015,175.556
59511,4.0416698,-52.125,150.3632
59512,4.0416698,-52.0416985,164.52589999999998
59513,4.0416698,-51.9583015,158.2766
59514,4.0416698,-51.875,177.22179999999997
59515,4.0416698,-51.7916985,176.9379
59516,4.0416698,-51.7083015,177.62669999999997
59517,4.0416698,-51.625,189.29350000000005
59518,4.0416698,-51.5416985,205.2221000000001
59519,4.0416698,-51.4583015,177.3528
59520,4.0416698,-51.375,214.3836000000001
59521,3.9583299,-64.625,190.3597000000001
59522,3.9583299,-64.5417023,178.05290000000005
59523,3.9583299,-64.4582977,167.26530000000005
59524,3.9583299,-64.375,143.46640000000002
59525,3.9583299,-64.2917023,155.24430000000004
59526,3.9583299,-64.2082977,144.34370000000007
59527,3.9583299,-64.125,158.88410000000005
59528,3.9583299,-64.0417023,132.15450000000007
59529,3.9583299,-63.9583015,176.91760000000005
59530,3.9583299,-63.875,157.8148
59531,3.9583299,-63.7916985,153.9059
59532,3.9583299,-63.7083015,144.50250000000003
59533,3.9583299,-63.625,181.17820000000003
59534,3.9583299,-63.5416985,177.62490000000005
59535,3.9583299,-63.4583015,146.92990000000006
59536,3.9583299,-63.375,166.216
59537,3.9583299,-63.2916985,157.92159999999998
59538,3.9583299,-63.2083015,151.8734
59539,3.9583299,-63.125,171.13980000000006
59540,3.9583299,-63.0416985,147.513
59541,3.9583299,-62.9583015,161.142
59542,3.9583299,-62.875,148.4538000000001
59543,3.9583299,-62.7916985,139.57420000000005
59544,3.9583299,-62.7083015,172.98070000000004
59545,3.9583299,-62.625,167.89820000000006
59546,3.9583299,-62.5416985,169.5300000000001
59547,3.9583299,-62.4583015,155.6126
59548,3.9583299,-62.375,155.92730000000003
59549,3.9583299,-62.2916985,149.3915000000001
59550,3.9583299,-62.2083015,164.51060000000004
59551,3.9583299,-62.125,207.4081
59552,3.9583299,-62.0416985,167.5429
59553,3.9583299,-61.9583015,170.42980000000003
59554,3.9583299,-61.875,181.7396
59555,3.9583299,-61.7916985,182.33749999999992
59556,3.9583299,-61.7083015,169.34209999999996
59557,3.9583299,-61.625,162.6205999999999
59558,3.9583299,-61.5416985,155.30009999999993
59559,3.9583299,-61.4583015,144.43799999999993
59560,3.9583299,-61.375,171.93440000000012
59561,3.9583299,-61.2916985,88.16519999999998
59562,3.9583299,-61.2083015,99.24039999999997
59563,3.9583299,-61.125,171.05689999999996
59564,3.9583299,-61.0416985,165.64839999999992
59565,3.9583299,-60.9583015,120.96339999999998
59566,3.9583299,-60.875,119.27429999999998
59567,3.9583299,-60.7916985,154.57110000000003
59568,3.9583299,-60.7083015,157.70230000000004
59569,3.9583299,-60.625,154.89150000000006
59570,3.9583299,-60.5416985,147.0222
59571,3.9583299,-60.4583015,183.20460000000006
59572,3.9583299,-60.375,169.35359999999997
59573,3.9583299,-60.2916985,160.8898
59574,3.9583299,-60.2083015,174.81159999999988
59575,3.9583299,-60.125,173.78589999999997
59576,3.9583299,-60.0416985,189.16160000000002
59577,3.9583299,-59.9583015,197.40949999999992
59578,3.9583299,-59.875,177.27859999999993
59579,3.9583299,-59.7916985,163.5213
59580,3.9583299,-59.7083015,187.53189999999995
59581,3.9583299,-59.625,194.3112
59582,3.9583299,-59.5416985,184.18150000000003
59583,3.9583299,-59.4583015,224.77590000000012
59584,3.9583299,-59.375,156.4902
59585,3.9583299,-59.2916985,166.24899999999997
59586,3.9583299,-59.2083015,150.6438
59587,3.9583299,-59.125,135.06139999999996
59588,3.9583299,-59.0416985,133.17349999999993
59589,3.9583299,-58.9583015,112.55399999999996
59590,3.9583299,-58.875,150.6979000000001
59591,3.9583299,-58.7916985,110.3761
59592,3.9583299,-58.7083015,122.55959999999997
59593,3.9583299,-58.625,102.8965
59594,3.9583299,-58.5416985,141.62370000000004
59595,3.9583299,-58.4583015,116.5248
59596,3.9583299,-58.375,139.54190000000006
59597,3.9583299,-58.2916985,143.15860000000004
59598,3.9583299,-58.2083015,129.55340000000007
59599,3.9583299,-58.125,137.21780000000004
59600,3.9583299,-58.0416985,142.62350000000004
59601,3.9583299,-57.9583015,138.0363000000001
59602,3.9583299,-57.875,133.17090000000005
59603,3.9583299,-57.7916985,134.5687000000001
59604,3.9583299,-57.7083015,132.67390000000006
59605,3.9583299,-57.625,139.14500000000007
59606,3.9583299,-57.5416985,134.6567000000001
59607,3.9583299,-57.4583015,135.38520000000008
59608,3.9583299,-57.375,129.77000000000004
59609,3.9583299,-57.2916985,146.82660000000007
59610,3.9583299,-57.2083015,172.5924000000002
59611,3.9583299,-57.125,181.9547
59612,3.9583299,-57.0416985,176.60120000000006
59613,3.9583299,-56.9583015,214.70520000000016
59614,3.9583299,-56.875,149.44610000000003
59615,3.9583299,-56.7916985,131.40700000000004
59616,3.9583299,-56.7083015,144.40470000000005
59617,3.9583299,-56.625,119.75840000000004
59618,3.9583299,-56.5416985,119.97060000000002
59619,3.9583299,-56.4583015,124.23450000000004
59620,3.9583299,-56.375,135.67520000000005
59621,3.9583299,-56.2916985,126.75420000000004
59622,3.9583299,-56.2083015,194.29230000000004
59623,3.9583299,-56.125,189.6324
59624,3.9583299,-56.0416985,140.95180000000008
59625,3.9583299,-55.9583015,128.75330000000008
59626,3.9583299,-55.875,104.06080000000001
59627,3.9583299,-55.7916985,179.33180000000007
59628,3.9583299,-55.7083015,98.97579999999998
59629,3.9583299,-55.625,120.51940000000002
59630,3.9583299,-55.5416985,98.4244
59631,3.9583299,-55.4583015,94.4737
59632,3.9583299,-55.375,98.67570000000003
59633,3.9583299,-55.2916985,140.29560000000006
59634,3.9583299,-55.2083015,94.05820000000001
59635,3.9583299,-55.125,91.62459999999999
59636,3.9583299,-55.0416985,83.52769999999997
59637,3.9583299,-54.9583015,87.9614
59638,3.9583299,-54.875,118.17500000000004
59639,3.9583299,-54.7916985,95.34050000000003
59640,3.9583299,-54.7083015,102.07490000000003
59641,3.9583299,-54.625,92.6191
59642,3.9583299,-54.5416985,81.80329999999995
59643,3.9583299,-54.4583015,107.22460000000002
59644,3.9583299,-54.375,69.78539999999992
59645,3.9583299,-54.2916985,147.0476
59646,3.9583299,-54.2083015,184.5768
59647,3.9583299,-54.125,176.58600000000007
59648,3.9583299,-54.0416985,164.40340000000015
59649,3.9583299,-53.9583015,158.05500000000006
59650,3.9583299,-53.875,149.14070000000007
59651,3.9583299,-53.7916985,174.96580000000006
59652,3.9583299,-53.7083015,157.2057000000001
59653,3.9583299,-53.625,135.81070000000003
59654,3.9583299,-53.5416985,122.4209
59655,3.9583299,-53.4583015,152.0253000000001
59656,3.9583299,-53.375,126.63569999999999
59657,3.9583299,-53.2916985,153.0213000000001
59658,3.9583299,-53.2083015,147.66580000000005
59659,3.9583299,-53.125,158.16950000000006
59660,3.9583299,-53.0416985,176.67130000000012
59661,3.9583299,-52.9583015,166.83470000000008
59662,3.9583299,-52.875,171.72660000000005
59663,3.9583299,-52.7916985,171.8928000000001
59664,3.9583299,-52.7083015,178.15690000000012
59665,3.9583299,-52.625,179.16310000000004
59666,3.9583299,-52.5416985,175.72270000000012
59667,3.9583299,-52.4583015,177.61020000000005
59668,3.9583299,-52.375,156.6611
59669,3.9583299,-52.2916985,162.6517
59670,3.9583299,-52.2083015,172.33970000000005
59671,3.9583299,-52.125,151.9328
59672,3.9583299,-52.0416985,170.5894
59673,3.9583299,-51.9583015,162.21979999999996
59674,3.9583299,-51.875,156.8964
59675,3.9583299,-51.625,168.75440000000006
59676,3.9583299,-51.5416985,226.25490000000008
59677,3.9583299,-51.4583015,228.63270000000009
59678,3.9583299,-51.375,226.04260000000014
59679,3.875,-64.625,176.67610000000008
59680,3.875,-64.5417023,178.13990000000004
59681,3.875,-64.4582977,163.16660000000005
59682,3.875,-64.375,174.79690000000005
59683,3.875,-64.2917023,175.49860000000007
59684,3.875,-64.2082977,145.79860000000005
59685,3.875,-64.125,145.83920000000006
59686,3.875,-64.0417023,152.65430000000006
59687,3.875,-63.9583015,164.85810000000004
59688,3.875,-63.875,172.77620000000002
59689,3.875,-63.7916985,155.4535
59690,3.875,-63.7083015,132.9487
59691,3.875,-63.625,153.00990000000004
59692,3.875,-63.5416985,180.6330000000001
59693,3.875,-63.4583015,157.19100000000003
59694,3.875,-63.375,157.82870000000005
59695,3.875,-63.2916985,154.33270000000005
